step,KuhnPoker/conv,KuhnPoker/iters,KuhnPoker/nodes_touched,KuhnPoker/tau,KuhnPoker/alpha,KuhnPoker/beta,KuhnPoker/gamma
612,0.00012387068641678267,612,70992,,2.8695438760445398,-2.159575528626711,1.6843175227797202
613,0.00014975623250787495,613,71108,,2.8695438760445398,-2.159575528626711,1.6843175227797202
614,0.00010530888746262956,614,71224,5,2.8941485850353703,-2.1569736459487725,1.5891017734825192
615,4.4707586626446805e-05,615,71340,,2.8941485850353703,-2.1569736459487725,1.5891017734825192
616,0.00010545696347746825,616,71456,,2.8941485850353703,-2.1569736459487725,1.5891017734825192
617,0.00014706314920218122,617,71572,,2.8941485850353703,-2.1569736459487725,1.5891017734825192
618,0.00011908923884448863,618,71688,,2.8941485850353703,-2.1569736459487725,1.5891017734825192
619,0.00012735707887742698,619,71804,5,2.9025332778517714,-2.1665476455767054,1.5158619331095102
620,0.00014332097020861023,620,71920,,2.9025332778517714,-2.1665476455767054,1.5158619331095102
621,0.000124582809242324,621,72036,,2.9025332778517714,-2.1665476455767054,1.5158619331095102
622,0.00012665435802225455,622,72152,,2.9025332778517714,-2.1665476455767054,1.5158619331095102
623,0.00013974600281319027,623,72268,,2.9025332778517714,-2.1665476455767054,1.5158619331095102
624,8.776408084873455e-05,624,72384,5,2.930566198834671,-2.1610782221323523,1.4223515938471862
625,3.8817792811951524e-05,625,72500,,2.930566198834671,-2.1610782221323523,1.4223515938471862
626,0.00010982928092331812,626,72616,,2.930566198834671,-2.1610782221323523,1.4223515938471862
627,0.00014002109908789473,627,72732,,2.930566198834671,-2.1610782221323523,1.4223515938471862
628,0.00010381512611606913,628,72848,,2.930566198834671,-2.1610782221323523,1.4223515938471862
629,0.00012773125031714794,629,72964,5,2.9356885715741017,-2.172830944671697,1.3573664939875705
630,0.00013859650084785402,630,73080,,2.9356885715741017,-2.172830944671697,1.3573664939875705
631,0.00011676408865238241,631,73196,,2.9356885715741017,-2.172830944671697,1.3573664939875705
632,0.0001251987186310366,632,73312,,2.9356885715741017,-2.172830944671697,1.3573664939875705
633,0.00012990531519102566,633,73428,,2.9356885715741017,-2.172830944671697,1.3573664939875705
634,7.439352050980785e-05,634,73544,5,2.966842356021444,-2.164741275978407,1.2669505642644545
635,3.4722400776482365e-05,635,73660,,2.966842356021444,-2.164741275978407,1.2669505642644545
636,0.00010969303459190671,636,73776,,2.966842356021444,-2.164741275978407,1.2669505642644545
637,0.00013225473609254634,637,73892,,2.966842356021444,-2.164741275978407,1.2669505642644545
638,9.480881290233056e-05,638,74008,,2.966842356021444,-2.164741275978407,1.2669505642644545
639,0.00012626146307292974,639,74124,5,2.9712549357832616,-2.176759427451192,1.2073900277427962
640,0.00013398888896470895,640,74240,,2.9712549357832616,-2.176759427451192,1.2073900277427962
641,0.00011089229180236138,641,74356,,2.9712549357832616,-2.176759427451192,1.2073900277427962
642,0.00012117133532890678,642,74472,,2.9712549357832616,-2.176759427451192,1.2073900277427962
643,0.00012134820989620487,643,74588,,2.9712549357832616,-2.176759427451192,1.2073900277427962
644,6.539073781605675e-05,644,74704,5,3.003401523575493,-2.167671956009256,1.1230797573927198
645,3.703359308410148e-05,645,74820,,3.003401523575493,-2.167671956009256,1.1230797573927198
646,0.00010644033213763615,646,74936,,3.003401523575493,-2.167671956009256,1.1230797573927198
647,0.00012483350184275266,647,75052,,3.003401523575493,-2.167671956009256,1.1230797573927198
648,9.160806747318673e-05,648,75168,,3.003401523575493,-2.167671956009256,1.1230797573927198
649,0.00012354633040514984,649,75284,5,3.009585988694575,-2.1781164195533136,1.0666532196840792
650,0.00012993270586456052,650,75400,,3.009585988694575,-2.1781164195533136,1.0666532196840792
651,0.00010698530596228717,651,75516,,3.009585988694575,-2.1781164195533136,1.0666532196840792
652,0.00011558787030249706,652,75632,,3.009585988694575,-2.1781164195533136,1.0666532196840792
653,0.00011452168925565887,653,75748,,3.009585988694575,-2.1781164195533136,1.0666532196840792
654,6.05255934977289e-05,654,75864,5,3.0404431831959515,-2.1697703717498764,0.990861591025908
655,3.525105861237887e-05,655,75980,,3.0404431831959515,-2.1697703717498764,0.990861591025908
656,0.00010094495778226187,656,76096,,3.0404431831959515,-2.1697703717498764,0.990861591025908
657,0.00011820518598618102,657,76212,,3.0404431831959515,-2.1697703717498764,0.990861591025908
658,8.997896726190002e-05,658,76328,,3.0404431831959515,-2.1697703717498764,0.990861591025908
659,0.00011992686275544284,659,76444,5,3.0486532490042597,-2.178446449335806,0.9377346738134498
660,0.0001262042537658603,660,76560,,3.0486532490042597,-2.178446449335806,0.9377346738134498
661,0.0001048774524262941,661,76676,,3.0486532490042597,-2.178446449335806,0.9377346738134498
662,0.00010891858739886517,662,76792,,3.0486532490042597,-2.178446449335806,0.9377346738134498
663,0.00010938717518452212,663,76908,,3.0486532490042597,-2.178446449335806,0.9377346738134498
664,5.931529888300591e-05,664,77024,5,3.0780218142711457,-2.1709989424696947,0.8703457249054105
665,2.9715746996228365e-05,665,77140,,3.0780218142711457,-2.1709989424696947,0.8703457249054105
666,9.363415853214097e-05,666,77256,,3.0780218142711457,-2.1709989424696947,0.8703457249054105
667,0.00011234166905324527,667,77372,,3.0780218142711457,-2.1709989424696947,0.8703457249054105
668,8.968496556746586e-05,668,77488,,3.0780218142711457,-2.1709989424696947,0.8703457249054105
669,0.00011552746769832867,669,77604,5,3.0883449185715994,-2.177842672418844,0.8207527370563574
670,0.0001230943884511504,670,77720,,3.0883449185715994,-2.177842672418844,0.8207527370563574
671,0.00010428405611928593,671,77836,,3.0883449185715994,-2.177842672418844,0.8207527370563574
672,0.0001012053998949991,672,77952,,3.0883449185715994,-2.177842672418844,0.8207527370563574
673,0.0001055491225158689,673,78068,,3.0883449185715994,-2.177842672418844,0.8207527370563574
674,6.11141705753604e-05,674,78184,5,3.1160243916719064,-2.17144944009295,0.7614468220157882
675,2.0907458204155738e-05,675,78300,,3.1160243916719064,-2.17144944009295,0.7614468220157882
676,8.458153089896392e-05,676,78416,,3.1160243916719064,-2.17144944009295,0.7614468220157882
677,0.00010685678508698393,677,78532,,3.1160243916719064,-2.17144944009295,0.7614468220157882
678,9.005608252132813e-05,678,78648,,3.1160243916719064,-2.17144944009295,0.7614468220157882
679,0.00011030980132645252,679,78764,5,3.128243214927102,-2.176571734974117,0.7157102244249436
680,0.00012019947959029942,680,78880,,3.128243214927102,-2.176571734974117,0.7157102244249436
681,0.00010483075355302574,681,78996,,3.128243214927102,-2.176571734974117,0.7157102244249436
682,9.218037857647299e-05,682,79112,,3.128243214927102,-2.176571734974117,0.7157102244249436
683,0.00010234427177252536,683,79228,,3.128243214927102,-2.176571734974117,0.7157102244249436
684,6.514760972348155e-05,684,79344,5,3.154126590331342,-2.171303350617691,0.6639436484410761
685,1.9355617756289245e-05,685,79460,,3.154126590331342,-2.171303350617691,0.6639436484410761
686,7.36144060156374e-05,686,79576,,3.154126590331342,-2.171303350617691,0.6639436484410761
687,0.00010110596889831291,687,79692,,3.154126590331342,-2.171303350617691,0.6639436484410761
688,9.001392919927298e-05,688,79808,,3.154126590331342,-2.171303350617691,0.6639436484410761
689,0.0001041334925077908,689,79924,5,3.1677109635125262,-2.1750475658247583,0.6223942726558711
690,0.00011712247547740473,690,80040,,3.1677109635125262,-2.1750475658247583,0.6223942726558711
691,0.00010606056750564474,691,80156,,3.1677109635125262,-2.1750475658247583,0.6223942726558711
692,8.488898201125528e-05,692,80272,,3.1677109635125262,-2.1750475658247583,0.6223942726558711
693,9.890498081133181e-05,693,80388,,3.1677109635125262,-2.1750475658247583,0.6223942726558711
694,7.050822083420893e-05,694,80504,5,3.191858907226703,-2.170818165458641,0.5774372493392548
695,2.002445571128164e-05,695,80620,,3.191858907226703,-2.170818165458641,0.5774372493392548
696,6.042705335404519e-05,696,80736,,3.191858907226703,-2.170818165458641,0.5774372493392548
697,9.427333850578479e-05,697,80852,,3.191858907226703,-2.170818165458641,0.5774372493392548
698,8.821311322357306e-05,698,80968,,3.191858907226703,-2.170818165458641,0.5774372493392548
699,9.682150344508811e-05,699,81084,5,3.206023809887771,-2.1737891054782557,0.5403247676600007
700,0.00011339558497550084,700,81200,,3.206023809887771,-2.1737891054782557,0.5403247676600007
701,0.00010743088451667382,701,81316,,3.206023809887771,-2.1737891054782557,0.5403247676600007
702,8.155843159690646e-05,702,81432,,3.206023809887771,-2.1737891054782557,0.5403247676600007
703,9.421986136820548e-05,703,81548,,3.206023809887771,-2.1737891054782557,0.5403247676600007
704,7.613301991082899e-05,704,81664,5,3.2287083450400758,-2.170380298112139,0.5013342682895783
705,2.227633301110643e-05,705,81780,,3.2287083450400758,-2.170380298112139,0.5013342682895783
706,4.470015041008191e-05,706,81896,,3.2287083450400758,-2.170380298112139,0.5013342682895783
707,8.546113899890462e-05,707,82012,,3.2287083450400758,-2.170380298112139,0.5013342682895783
708,8.550481809274646e-05,708,82128,,3.2287083450400758,-2.170380298112139,0.5013342682895783
709,8.822670965893953e-05,709,82244,5,3.2436477561276407,-2.1725012802765487,0.46828545442325975
710,0.00010852411754125324,710,82360,,3.2436477561276407,-2.1725012802765487,0.46828545442325975
711,0.00010831227943847166,711,82476,,3.2436477561276407,-2.1725012802765487,0.46828545442325975
712,8.76338033967139e-05,712,82592,,3.2436477561276407,-2.1725012802765487,0.46828545442325975
713,8.721207194034575e-05,713,82708,,3.2436477561276407,-2.1725012802765487,0.46828545442325975
714,8.078486910334526e-05,714,82824,5,3.264056026288267,-2.170499300085432,0.4349533700718502
715,3.691306492956126e-05,715,82940,,3.264056026288267,-2.170499300085432,0.4349533700718502
716,2.6226651056976413e-05,716,83056,,3.264056026288267,-2.170499300085432,0.4349533700718502
717,7.379533590401444e-05,717,83172,,3.264056026288267,-2.170499300085432,0.4349533700718502
718,8.540761269087982e-05,718,83288,,3.264056026288267,-2.170499300085432,0.4349533700718502
719,7.829384549212781e-05,719,83404,5,3.2825074581802034,-2.1697923778764903,0.4045511411892715
720,0.0001020565156771569,720,83520,,3.2825074581802034,-2.1697923778764903,0.4045511411892715
721,0.00010800488294068766,721,83636,,3.2825074581802034,-2.1697923778764903,0.4045511411892715
722,9.347225100747591e-05,722,83752,,3.2825074581802034,-2.1697923778764903,0.4045511411892715
723,7.68846820866087e-05,723,83868,,3.2825074581802034,-2.1697923778764903,0.4045511411892715
724,8.307374198426865e-05,724,83984,5,3.2970006437347483,-2.171819543367749,0.37755061765343445
725,5.100931456589186e-05,725,84100,,3.2970006437347483,-2.171819543367749,0.37755061765343445
726,1.6148292284773325e-05,726,84216,,3.2970006437347483,-2.171819543367749,0.37755061765343445
727,5.855525607828538e-05,727,84332,,3.2970006437347483,-2.171819543367749,0.37755061765343445
728,8.192121083325232e-05,728,84448,,3.2970006437347483,-2.171819543367749,0.37755061765343445
729,7.748934170895283e-05,729,84564,5,3.3192712580425914,-2.168075435200138,0.3495705088964791
730,9.36680839108972e-05,730,84680,,3.3192712580425914,-2.168075435200138,0.3495705088964791
731,0.00010579335607477369,731,84796,,3.3192712580425914,-2.168075435200138,0.3495705088964791
732,9.829223787047314e-05,732,84912,,3.3192712580425914,-2.168075435200138,0.3495705088964791
733,7.430759995180614e-05,733,85028,,3.3192712580425914,-2.168075435200138,0.3495705088964791
734,8.15492663223949e-05,734,85144,5,3.3340525150650295,-2.1696127595225048,0.32590541600320133
735,6.30636247608285e-05,735,85260,,3.3340525150650295,-2.1696127595225048,0.32590541600320133
736,2.0114493008094314e-05,736,85376,,3.3340525150650295,-2.1696127595225048,0.32590541600320133
737,3.932400947265213e-05,737,85492,,3.3340525150650295,-2.1696127595225048,0.32590541600320133
738,7.384906912125122e-05,738,85608,,3.3340525150650295,-2.1696127595225048,0.32590541600320133
739,7.295003431598279e-05,739,85724,5,3.3529925644846004,-2.1680090342447373,0.3025040095941156
740,8.32378977393966e-05,740,85840,,3.3529925644846004,-2.1680090342447373,0.3025040095941156
741,0.00010105029909041052,741,85956,,3.3529925644846004,-2.1680090342447373,0.3025040095941156
742,0.00010118582247273245,742,86072,,3.3529925644846004,-2.1680090342447373,0.3025040095941156
743,8.348241923314403e-05,743,86188,,3.3529925644846004,-2.1680090342447373,0.3025040095941156
744,7.484989778655526e-05,744,86304,5,3.377722721684065,-2.162115518545071,0.2790829216132811
745,7.132455155278716e-05,745,86420,,3.377722721684065,-2.162115518545071,0.2790829216132811
746,3.480857326876308e-05,746,86536,,3.377722721684065,-2.162115518545071,0.2790829216132811
747,1.746711735264861e-05,747,86652,,3.377722721684065,-2.162115518545071,0.2790829216132811
748,6.0304112870890325e-05,748,86768,,3.377722721684065,-2.162115518545071,0.2790829216132811
749,7.43195809336239e-05,749,86884,5,3.382095828038057,-2.1707025162050777,0.2626556797259507
750,7.092075484929627e-05,750,87000,,3.382095828038057,-2.1707025162050777,0.2626556797259507
751,9.337036397027987e-05,751,87116,,3.382095828038057,-2.1707025162050777,0.2626556797259507
752,0.00010121931909726212,752,87232,,3.382095828038057,-2.1707025162050777,0.2626556797259507
753,9.112415047574096e-05,753,87348,,3.382095828038057,-2.1707025162050777,0.2626556797259507
754,6.942512620586316e-05,754,87464,5,3.419713295690261,-2.1553338408740386,0.2390567110347055
755,7.395818049946157e-05,755,87580,,3.419713295690261,-2.1553338408740386,0.2390567110347055
756,5.195782553349404e-05,756,87696,,3.419713295690261,-2.1553338408740386,0.2390567110347055
757,1.5695080041677745e-05,757,87812,,3.419713295690261,-2.1553338408740386,0.2390567110347055
758,4.09274767713963e-05,758,87928,,3.419713295690261,-2.1553338408740386,0.2390567110347055
759,6.891513432819019e-05,759,88044,5,3.4029011534509666,-2.178769873039231,0.2297815078128682
760,6.5069906363735e-05,760,88160,,3.4029011534509666,-2.178769873039231,0.2297815078128682
761,8.26912656691492e-05,761,88276,,3.4029011534509666,-2.178769873039231,0.2297815078128682
762,9.761680516381932e-05,762,88392,,3.4029011534509666,-2.178769873039231,0.2297815078128682
763,9.602891172341699e-05,763,88508,,3.4029011534509666,-2.178769873039231,0.2297815078128682
764,7.849913848537171e-05,764,88624,5,3.459771448578457,-2.1494276675129944,0.20492260532695195
765,6.930054866297053e-05,765,88740,,3.459771448578457,-2.1494276675129944,0.20492260532695195
766,6.371488618370225e-05,766,88856,,3.459771448578457,-2.1494276675129944,0.20492260532695195
767,3.0528977149474334e-05,767,88972,,3.459771448578457,-2.1494276675129944,0.20492260532695195
768,1.611155498310035e-05,768,89088,,3.459771448578457,-2.1494276675129944,0.20492260532695195
769,5.585411913053284e-05,769,89204,5,3.399968490347816,-2.203317934691154,0.20605652258866236
770,6.759434791273056e-05,770,89320,,3.399968490347816,-2.203317934691154,0.20605652258866236
771,6.93994095819217e-05,771,89436,,3.399968490347816,-2.203317934691154,0.20605652258866236
772,8.996953271353525e-05,772,89552,,3.399968490347816,-2.203317934691154,0.20605652258866236
773,9.700904289711154e-05,773,89668,,3.399968490347816,-2.203317934691154,0.20605652258866236
774,8.761507130611301e-05,774,89784,5,3.4976252510687553,-2.144567153103658,0.175871682884301
775,6.646795508430392e-05,775,89900,,3.4976252510687553,-2.144567153103658,0.175871682884301
776,6.779027473952093e-05,776,90016,,3.4976252510687553,-2.144567153103658,0.175871682884301
777,4.813967594091695e-05,777,90132,,3.4976252510687553,-2.144567153103658,0.175871682884301
778,1.6430436394154757e-05,778,90248,,3.4976252510687553,-2.144567153103658,0.175871682884301
779,3.510831984118723e-05,779,90364,5,3.4390303632616175,-2.196965801895106,0.17664682356645933
780,6.226584155605286e-05,780,90480,,3.4390303632616175,-2.196965801895106,0.17664682356645933
781,5.9317747287152e-05,781,90596,,3.4390303632616175,-2.196965801895106,0.17664682356645933
782,7.841592803689568e-05,782,90712,,3.4390303632616175,-2.196965801895106,0.17664682356645933
783,9.318278549164116e-05,783,90828,,3.4390303632616175,-2.196965801895106,0.17664682356645933
784,9.297928470958228e-05,784,90944,5,3.532976788779944,-2.1409371753648743,0.1511898357901731
785,7.784313587713698e-05,785,91060,,3.532976788779944,-2.1409371753648743,0.1511898357901731
786,6.45119987587317e-05,786,91176,,3.532976788779944,-2.1409371753648743,0.1511898357901731
787,6.0338143318072746e-05,787,91292,,3.532976788779944,-2.1409371753648743,0.1511898357901731
788,3.142884694545822e-05,788,91408,,3.532976788779944,-2.1409371753648743,0.1511898357901731
789,9.476271192743191e-06,789,91524,5,3.504693348536841,-2.1712232087283585,0.14702805106970596
790,4.720996472168393e-05,790,91640,,3.504693348536841,-2.1712232087283585,0.14702805106970596
791,6.212015015685801e-05,791,91756,,3.504693348536841,-2.1712232087283585,0.14702805106970596
792,6.379782271601075e-05,792,91872,,3.504693348536841,-2.1712232087283585,0.14702805106970596
793,8.429082392155673e-05,793,91988,,3.504693348536841,-2.1712232087283585,0.14702805106970596
794,9.318122634188741e-05,794,92104,5,3.5653639830611397,-2.138871013719438,0.13026518694990497
795,8.695327079799586e-05,795,92220,,3.5653639830611397,-2.138871013719438,0.13026518694990497
796,6.807742499537195e-05,796,92336,,3.5653639830611397,-2.138871013719438,0.13026518694990497
797,6.242378815737859e-05,797,92452,,3.5653639830611397,-2.138871013719438,0.13026518694990497
798,4.958688283662749e-05,798,92568,,3.5653639830611397,-2.138871013719438,0.13026518694990497
799,2.0718622537080345e-05,799,92684,5,3.561040248968414,-2.151940284037311,0.12350749446147491
800,2.3157147011731993e-05,800,92800,,3.561040248968414,-2.151940284037311,0.12350749446147491
801,5.355365903303433e-05,801,92916,,3.561040248968414,-2.151940284037311,0.12350749446147491
802,5.7488976436786965e-05,802,93032,,3.561040248968414,-2.151940284037311,0.12350749446147491
803,7.095416333158244e-05,803,93148,,3.561040248968414,-2.151940284037311,0.12350749446147491
804,8.743251205692304e-05,804,93264,5,3.594285656041613,-2.1387195694005787,0.11256475807933697
805,9.095041483833666e-05,805,93380,,3.594285656041613,-2.1387195694005787,0.11256475807933697
806,8.01118205470408e-05,806,93496,,3.594285656041613,-2.1387195694005787,0.11256475807933697
807,6.287407113592103e-05,807,93612,,3.594285656041613,-2.1387195694005787,0.11256475807933697
808,5.8668772178832596e-05,808,93728,,3.594285656041613,-2.1387195694005787,0.11256475807933697
809,3.759853336368635e-05,809,93844,5,3.6042740248464327,-2.1415426246702927,0.10511123000177491
810,1.177522847706225e-05,810,93960,,3.6042740248464327,-2.1415426246702927,0.10511123000177491
811,3.377986122832244e-05,811,94076,,3.6042740248464327,-2.1415426246702927,0.10511123000177491
812,5.552482310783313e-05,812,94192,,3.6042740248464327,-2.1415426246702927,0.10511123000177491
813,5.478153642651806e-05,813,94308,,3.6042740248464327,-2.1415426246702927,0.10511123000177491
814,7.597986995111494e-05,814,94424,5,3.619277545410375,-2.140764635769484,0.09762238184884664
815,8.843824776541553e-05,815,94540,,3.619277545410375,-2.140764635769484,0.09762238184884664
816,8.740770015744359e-05,816,94656,,3.619277545410375,-2.140764635769484,0.09762238184884664
817,7.330629450053028e-05,817,94772,,3.619277545410375,-2.140764635769484,0.09762238184884664
818,6.0736035624370244e-05,818,94888,,3.619277545410375,-2.140764635769484,0.09762238184884664
819,5.2714134647191546e-05,819,95004,5,3.641241528459904,-2.135090791315297,0.08998318589850385
820,2.801726016024575e-05,820,95120,,3.641241528459904,-2.135090791315297,0.08998318589850385
821,1.1507832961665798e-05,821,95236,,3.641241528459904,-2.135090791315297,0.08998318589850385
822,4.046561965528883e-05,822,95352,,3.641241528459904,-2.135090791315297,0.08998318589850385
823,5.448714590614023e-05,823,95468,,3.641241528459904,-2.135090791315297,0.08998318589850385
824,6.0333750312724366e-05,824,95584,5,3.654358318964248,-2.1353732297154444,0.08371525457364903
825,7.916342812722132e-05,825,95700,,3.654358318964248,-2.1353732297154444,0.08371525457364903
826,8.793987849714524e-05,826,95816,,3.654358318964248,-2.1353732297154444,0.08371525457364903
827,8.32979119480548e-05,827,95932,,3.654358318964248,-2.1353732297154444,0.08371525457364903
828,6.707755932516823e-05,828,96048,,3.654358318964248,-2.1353732297154444,0.08371525457364903
829,5.782185081118496e-05,829,96164,5,3.680214320862204,-2.1268721332217684,0.07681626330348346
830,4.588247353273789e-05,830,96280,,3.680214320862204,-2.1268721332217684,0.07681626330348346
831,2.1329611198717124e-05,831,96396,,3.680214320862204,-2.1268721332217684,0.07681626330348346
832,1.4052130669683915e-05,832,96512,,3.680214320862204,-2.1268721332217684,0.07681626330348346
833,4.410994015996428e-05,833,96628,,3.680214320862204,-2.1268721332217684,0.07681626330348346
834,5.162982796141913e-05,834,96744,5,3.6806069842469946,-2.135538771078313,0.07243633075936406
835,6.442297011749476e-05,835,96860,,3.6806069842469946,-2.135538771078313,0.07243633075936406
836,8.087639220977216e-05,836,96976,,3.6806069842469946,-2.135538771078313,0.07243633075936406
837,8.650795423553737e-05,837,97092,,3.6806069842469946,-2.135538771078313,0.07243633075936406
838,7.916583291944779e-05,838,97208,,3.6806069842469946,-2.135538771078313,0.07243633075936406
839,6.172094136761008e-05,839,97324,5,3.7211392516226485,-2.116984008616703,0.06539648438523127
840,5.463023241034093e-05,840,97440,,3.7211392516226485,-2.116984008616703,0.06539648438523127
841,3.9114809194329414e-05,841,97556,,3.7211392516226485,-2.116984008616703,0.06539648438523127
842,1.594993792805588e-05,842,97672,,3.7211392516226485,-2.116984008616703,0.06539648438523127
843,2.036416392064977e-05,843,97788,,3.7211392516226485,-2.116984008616703,0.06539648438523127
844,4.556024010926585e-05,844,97904,5,3.684943319678883,-2.150915470953728,0.06426205111610894
845,4.905344853362026e-05,845,98020,,3.684943319678883,-2.150915470953728,0.06426205111610894
846,6.721078310578665e-05,846,98136,,3.684943319678883,-2.150915470953728,0.06426205111610894
847,8.14948828689599e-05,847,98252,,3.684943319678883,-2.150915470953728,0.06426205111610894
848,8.460543000599063e-05,848,98368,,3.684943319678883,-2.150915470953728,0.06426205111610894
849,7.537372956317734e-05,849,98484,5,3.7573841171566342,-2.109896886944688,0.05592099734317424
850,5.848445928149926e-05,850,98600,,3.7573841171566342,-2.109896886944688,0.05592099734317424
851,5.154245125887913e-05,851,98716,,3.7573841171566342,-2.109896886944688,0.05592099734317424
852,3.3608663553563733e-05,852,98832,,3.7573841171566342,-2.109896886944688,0.05592099734317424
853,1.3613840764564733e-05,853,98948,,3.7573841171566342,-2.109896886944688,0.05592099734317424
854,2.4369127406609348e-05,854,99064,5,3.704231511501665,-2.1560754238319433,0.05610504266219429
855,4.553852983688045e-05,855,99180,,3.704231511501665,-2.1560754238319433,0.05610504266219429
856,4.98056824359272e-05,856,99296,,3.704231511501665,-2.1560754238319433,0.05610504266219429
857,6.889689825559375e-05,857,99412,,3.704231511501665,-2.1560754238319433,0.05610504266219429
858,8.13506966556854e-05,858,99528,,3.704231511501665,-2.1560754238319433,0.05610504266219429
859,8.257497462907382e-05,859,99644,5,3.7888816728305486,-2.105578240690756,0.0480394023496995
860,7.213666726374468e-05,860,99760,,3.7888816728305486,-2.105578240690756,0.0480394023496995
861,5.7348742412949294e-05,861,99876,,3.7888816728305486,-2.105578240690756,0.0480394023496995
862,4.882786892321245e-05,862,99992,,3.7888816728305486,-2.105578240690756,0.0480394023496995
863,3.0133590281866685e-05,863,100108,,3.7888816728305486,-2.105578240690756,0.0480394023496995
864,1.4145895762401883e-05,864,100224,5,3.767669529597689,-2.1284373296345733,0.04642666598963485
865,2.6544455308086246e-05,865,100340,,3.767669529597689,-2.1284373296345733,0.04642666598963485
866,4.460806595896205e-05,866,100456,,3.767669529597689,-2.1284373296345733,0.04642666598963485
867,5.162235601127718e-05,867,100572,,3.767669529597689,-2.1284373296345733,0.04642666598963485
868,6.967683886738296e-05,868,100688,,3.767669529597689,-2.1284373296345733,0.04642666598963485
869,8.070701684939618e-05,869,100804,5,3.8154884118722947,-2.104111790480122,0.04147551581161402
870,8.064717831440804e-05,870,100920,,3.8154884118722947,-2.104111790480122,0.04147551581161402
871,6.956143419115102e-05,871,101036,,3.8154884118722947,-2.104111790480122,0.04147551581161402
872,5.6182653569436525e-05,872,101152,,3.8154884118722947,-2.104111790480122,0.04147551581161402
873,4.6661099366185343e-05,873,101268,,3.8154884118722947,-2.104111790480122,0.04147551581161402
874,2.762315777751767e-05,874,101384,5,3.816686199198959,-2.1114719412094987,0.03907397454993422
875,1.4794622050368078e-05,875,101500,,3.816686199198959,-2.1114719412094987,0.03907397454993422
876,2.7283178010456544e-05,876,101616,,3.816686199198959,-2.1114719412094987,0.03907397454993422
877,4.3416771207477334e-05,877,101732,,3.816686199198959,-2.1114719412094987,0.03907397454993422
878,5.25404174581412e-05,878,101848,,3.816686199198959,-2.1114719412094987,0.03907397454993422
879,6.971816131945419e-05,879,101964,5,3.8371403739686682,-2.105736915748193,0.03600840864604926
880,7.975346969502084e-05,880,102080,,3.8371403739686682,-2.105736915748193,0.03600840864604926
881,7.895964448084714e-05,881,102196,,3.8371403739686682,-2.105736915748193,0.03600840864604926
882,6.768154181013841e-05,882,102312,,3.8371403739686682,-2.105736915748193,0.03600840864604926
883,5.512701651799734e-05,883,102428,,3.8371403739686682,-2.105736915748193,0.03600840864604926
884,4.514273963654447e-05,884,102544,5,3.854811365718872,-2.1018246033949963,0.03328583119976036
885,2.6067095036469423e-05,885,102660,,3.854811365718872,-2.1018246033949963,0.03328583119976036
886,1.5444941506903564e-05,886,102776,,3.854811365718872,-2.1018246033949963,0.03328583119976036
887,2.7350625655536698e-05,887,102892,,3.854811365718872,-2.1018246033949963,0.03328583119976036
888,4.347491126829861e-05,888,103008,,3.854811365718872,-2.1018246033949963,0.03328583119976036
889,5.2650813685467535e-05,889,103124,5,3.862080277161396,-2.104938638447801,0.03114541737226517
890,6.914796841681059e-05,890,103240,,3.862080277161396,-2.104938638447801,0.03114541737226517
891,7.860775287726884e-05,891,103356,,3.862080277161396,-2.104938638447801,0.03114541737226517
892,7.757405176622711e-05,892,103472,,3.862080277161396,-2.104938638447801,0.03114541737226517
893,6.648116223603728e-05,893,103588,,3.862080277161396,-2.104938638447801,0.03114541737226517
894,5.424915874183145e-05,894,103704,5,3.892887420175557,-2.091939680699804,0.028340262330647015
895,4.43141064207786e-05,895,103820,,3.892887420175557,-2.091939680699804,0.028340262330647015
896,2.5432642998951538e-05,896,103936,,3.892887420175557,-2.091939680699804,0.028340262330647015
897,1.6045016964449932e-05,897,104052,,3.892887420175557,-2.091939680699804,0.028340262330647015
898,2.7155791029964682e-05,898,104168,,3.892887420175557,-2.091939680699804,0.028340262330647015
899,4.311182905680777e-05,899,104284,5,3.8769438939039014,-2.111090122788756,0.0272768460857038
900,5.2035434585151474e-05,900,104400,,3.8769438939039014,-2.111090122788756,0.0272768460857038
901,6.804981787866815e-05,901,104516,,3.8769438939039014,-2.111090122788756,0.0272768460857038
902,7.732327784668036e-05,902,104632,,3.8769438939039014,-2.111090122788756,0.0272768460857038
903,7.649175218418791e-05,903,104748,,3.8769438939039014,-2.111090122788756,0.0272768460857038
904,6.591125996946445e-05,904,104864,5,3.92850472152511,-2.083436947306069,0.024185214794959276
905,5.3545106718871915e-05,905,104980,,3.92850472152511,-2.083436947306069,0.024185214794959276
906,4.416822409236687e-05,906,105096,,3.92850472152511,-2.083436947306069,0.024185214794959276
907,2.5682341027344346e-05,907,105212,,3.92850472152511,-2.083436947306069,0.024185214794959276
908,1.6594884039766722e-05,908,105328,,3.92850472152511,-2.083436947306069,0.024185214794959276
909,2.606418183651038e-05,909,105444,5,3.8911767211659525,-2.1177470486602528,0.02393502976459594
910,4.236825749318052e-05,910,105560,,3.8911767211659525,-2.1177470486602528,0.02393502976459594
911,5.076380820168147e-05,911,105676,,3.8911767211659525,-2.1177470486602528,0.02393502976459594
912,6.646722966688334e-05,912,105792,,3.8911767211659525,-2.1177470486602528,0.02393502976459594
913,7.589876156730013e-05,913,105908,,3.8911767211659525,-2.1177470486602528,0.02393502976459594
